anio,provincia,delito,cantidad
2015,Formosa,Delitos contra la administración pública,726
2015,Formosa,Delitos contra la fe pública,11
2015,Formosa,Delitos contra la seguridad de la nación,2
2015,Formosa,Delitos contra la seguridad pública,255
2015,Formosa,Delitos contra los poderes públicos y el orden constitucional,0
2015,Formosa,Delitos previstos en otras leyes,295
2015,Formosa,Homicidios culposos por otros hechos,1
2015,Formosa,Homicidios dolosos,60
2015,Formosa,Homicidios dolosos en grado de tentativa,53
2015,Formosa,Hurtos,3693
2015,Formosa,Lesiones culposas en Accidentes Viales,727
2015,Formosa,Lesiones culposas por otros hechos,0
2015,Formosa,Lesiones dolosas,2581
2015,Formosa,Ley 23.737 (estupefacientes),295
2015,Formosa,Muertes en accidentes viales,74
2015,Formosa,Otros delitos contra la integridad sexual,124
2015,Formosa,Otros delitos contra la libertad,288
2015,Formosa,Otros delitos contra la propiedad,1761
2015,Formosa,Otros delitos contra las personas,169
2015,Formosa,Robos (excluye los agravados por el resultado de lesiones y/o muertes),2992
2015,Formosa,Robos agravados por el resultado de lesiones y/o muertes,0
2015,Formosa,Suicidios (consumados),32
2015,Formosa,Tentativas de hurto,303
2015,Formosa,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),291
2015,Formosa,Tentativas de robo agravado por el resultado de lesiones y/o muertes,15
2015,Jujuy,Abusos sexuales con acceso carnal (violaciones),115
2015,Jujuy,Amenazas,1114
2015,Jujuy,Contravenciones,3760
2015,Jujuy,Delitos contra el estado civil,11
2015,Jujuy,Delitos contra el honor,31
2015,Jujuy,Delitos contra el orden público,42
2015,Jujuy,Delitos contra la administración pública,104
2015,Jujuy,Delitos contra la fe pública,24
2015,Jujuy,Delitos contra la seguridad de la nación,3
2015,Jujuy,Delitos contra la seguridad pública,94
2015,Jujuy,Delitos contra los poderes públicos y el orden constitucional,7
2015,Jujuy,Delitos previstos en otras leyes,979
2015,Jujuy,Homicidios culposos por otros hechos,12
2015,Jujuy,Homicidios dolosos,37
2015,Jujuy,Homicidios dolosos en grado de tentativa,25
2015,Jujuy,Hurtos,5266
2015,Jujuy,Lesiones culposas en Accidentes Viales,746
2015,Jujuy,Lesiones culposas por otros hechos,151
2015,Jujuy,Lesiones dolosas,1369
2015,Jujuy,Ley 23.737 (estupefacientes),1421
2015,Jujuy,Muertes en accidentes viales,88
2015,Jujuy,Otros delitos contra la integridad sexual,57
2015,Jujuy,Otros delitos contra la libertad,31
2015,Jujuy,Otros delitos contra la propiedad,2194
2015,Jujuy,Otros delitos contra las personas,262
2015,Jujuy,Robos (excluye los agravados por el resultado de lesiones y/o muertes),8231
2015,Jujuy,Robos agravados por el resultado de lesiones y/o muertes,45
2015,Jujuy,Suicidios (consumados),27
2015,Jujuy,Tentativas de hurto,250
2015,Jujuy,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),347
2015,Jujuy,Tentativas de robo agravado por el resultado de lesiones y/o muertes,19
2015,La Pampa,Abusos sexuales con acceso carnal (violaciones),43
2015,La Pampa,Amenazas,1827
2015,La Pampa,Contravenciones,0
2015,La Pampa,Delitos contra el estado civil,0
2015,La Pampa,Delitos contra el honor,0
2015,La Pampa,Delitos contra el orden público,0
2015,La Pampa,Delitos contra la administración pública,579
2015,La Pampa,Delitos contra la fe pública,37
2015,La Pampa,Delitos contra la seguridad de la nación,0
2015,La Pampa,Delitos contra la seguridad pública,0
2015,La Pampa,Delitos contra los poderes públicos y el orden constitucional,0
2015,La Pampa,Delitos previstos en otras leyes,2
2015,La Pampa,Homicidios culposos por otros hechos,4
2015,La Pampa,Homicidios dolosos,9
2015,La Pampa,Homicidios dolosos en grado de tentativa,0
2015,La Pampa,Hurtos,3321
2015,La Pampa,Lesiones culposas en Accidentes Viales,368
2015,La Pampa,Lesiones culposas por otros hechos,24
2015,La Pampa,Lesiones dolosas,1467
2015,La Pampa,Ley 23.737 (estupefacientes),371
2015,La Pampa,Muertes en accidentes viales,60
2015,La Pampa,Otros delitos contra la integridad sexual,80
2015,La Pampa,Otros delitos contra la libertad,64
2015,La Pampa,Otros delitos contra la propiedad,1201
2015,La Pampa,Otros delitos contra las personas,35
2015,La Pampa,Robos (excluye los agravados por el resultado de lesiones y/o muertes),2389
2015,La Pampa,Robos agravados por el resultado de lesiones y/o muertes,9
2015,La Pampa,Suicidios (consumados),25
2015,La Pampa,Tentativas de hurto,147
2015,La Pampa,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),280
2015,La Pampa,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2015,La Rioja,Abusos sexuales con acceso carnal (violaciones),27
2015,La Rioja,Amenazas,310
2015,La Rioja,Contravenciones,4951
2015,La Rioja,Delitos contra el estado civil,0
2015,La Rioja,Delitos contra el honor,0
2015,La Rioja,Delitos contra el orden público,13
2015,La Rioja,Delitos contra la administración pública,2
2015,La Rioja,Delitos contra la fe pública,10
2015,La Rioja,Delitos contra la seguridad de la nación,0
2015,La Rioja,Delitos contra la seguridad pública,69
2015,La Rioja,Delitos contra los poderes públicos y el orden constitucional,0
2015,La Rioja,Delitos previstos en otras leyes,125
2015,La Rioja,Homicidios culposos por otros hechos,0
2015,La Rioja,Homicidios dolosos,9
2015,La Rioja,Homicidios dolosos en grado de tentativa,8
2015,La Rioja,Hurtos,1923
2015,La Rioja,Lesiones culposas en Accidentes Viales,1508
2015,La Rioja,Lesiones culposas por otros hechos,0
2015,La Rioja,Lesiones dolosas,551
2015,La Rioja,Ley 23.737 (estupefacientes),73
2015,La Rioja,Muertes en accidentes viales,15
2015,La Rioja,Otros delitos contra la integridad sexual,37
2015,La Rioja,Otros delitos contra la libertad,1
2015,La Rioja,Otros delitos contra la propiedad,436
2015,La Rioja,Otros delitos contra las personas,40
2015,La Rioja,Robos (excluye los agravados por el resultado de lesiones y/o muertes),1533
2015,La Rioja,Robos agravados por el resultado de lesiones y/o muertes,0
2015,La Rioja,Suicidios (consumados),18
2015,La Rioja,Tentativas de hurto,24
2015,La Rioja,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),37
2015,La Rioja,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2015,Mendoza,Abusos sexuales con acceso carnal (violaciones),275
2015,Mendoza,Amenazas,14492
2015,Mendoza,Contravenciones,128
2015,Mendoza,Delitos contra el estado civil,24
2015,Mendoza,Delitos contra el honor,40
2015,Mendoza,Delitos contra el orden público,89
2015,Mendoza,Delitos contra la administración pública,3243
2015,Mendoza,Delitos contra la fe pública,420
2015,Mendoza,Delitos contra la seguridad de la nación,2
2015,Mendoza,Delitos contra la seguridad pública,1566
2015,Mendoza,Delitos contra los poderes públicos y el orden constitucional,16
2015,Mendoza,Delitos previstos en otras leyes,3480
2015,Mendoza,Homicidios culposos por otros hechos,184
2015,Mendoza,Homicidios dolosos,143
2015,Mendoza,Homicidios dolosos en grado de tentativa,0
2015,Mendoza,Hurtos,32178
2015,Mendoza,Lesiones culposas en Accidentes Viales,2005
2015,Mendoza,Lesiones culposas por otros hechos,10139
2015,Mendoza,Lesiones dolosas,14927
2015,Mendoza,Ley 23.737 (estupefacientes),195
2015,Mendoza,Muertes en accidentes viales,168
2015,Mendoza,Otros delitos contra la integridad sexual,1474
2015,Mendoza,Otros delitos contra la libertad,921
2015,Mendoza,Otros delitos contra la propiedad,12226
2015,Mendoza,Otros delitos contra las personas,2271
2015,Mendoza,Robos (excluye los agravados por el resultado de lesiones y/o muertes),45837
2015,Mendoza,Robos agravados por el resultado de lesiones y/o muertes,2799
2015,Mendoza,Suicidios (consumados),185
2015,Mendoza,Tentativas de hurto,1
2015,Mendoza,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),2
2015,Mendoza,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2015,Misiones,Abusos sexuales con acceso carnal (violaciones),274
2015,Misiones,Amenazas,3532
2015,Misiones,Contravenciones,6127
2015,Misiones,Delitos contra el estado civil,49
2015,Misiones,Delitos contra el honor,6
2015,Misiones,Delitos contra el orden público,18
2015,Misiones,Delitos contra la administración pública,49
2015,Misiones,Delitos contra la fe pública,105
2015,Misiones,Delitos contra la seguridad de la nación,4
2015,Misiones,Delitos contra la seguridad pública,360
2015,Misiones,Delitos contra los poderes públicos y el orden constitucional,58
2015,Misiones,Delitos previstos en otras leyes,2228
2015,Misiones,Homicidios culposos por otros hechos,24
2015,Misiones,Homicidios dolosos,49
2015,Misiones,Homicidios dolosos en grado de tentativa,36
2015,Misiones,Hurtos,9152
2015,Misiones,Lesiones culposas en Accidentes Viales,842
2015,Misiones,Lesiones culposas por otros hechos,184
2015,Misiones,Lesiones dolosas,1554
2015,Misiones,Ley 23.737 (estupefacientes),324
2015,Misiones,Muertes en accidentes viales,193
2015,Misiones,Otros delitos contra la integridad sexual,390
2015,Misiones,Otros delitos contra la libertad,214
2015,Misiones,Otros delitos contra la propiedad,2302
2015,Misiones,Otros delitos contra las personas,1456
2015,Misiones,Robos (excluye los agravados por el resultado de lesiones y/o muertes),5345
2015,Misiones,Robos agravados por el resultado de lesiones y/o muertes,137
2015,Misiones,Suicidios (consumados),73
2015,Misiones,Tentativas de hurto,333
2015,Misiones,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),409
2015,Misiones,Tentativas de robo agravado por el resultado de lesiones y/o muertes,86
2015,Neuquén,Abusos sexuales con acceso carnal (violaciones),49
2015,Neuquén,Amenazas,2566
2015,Neuquén,Contravenciones,2799
2015,Neuquén,Delitos contra el estado civil,9
2015,Neuquén,Delitos contra el honor,19
2015,Neuquén,Delitos contra el orden público,68
2015,Neuquén,Delitos contra la administración pública,598
2015,Neuquén,Delitos contra la fe pública,58
2015,Neuquén,Delitos contra la seguridad de la nación,12
2015,Neuquén,Delitos contra la seguridad pública,232
2015,Neuquén,Delitos contra los poderes públicos y el orden constitucional,60
2015,Neuquén,Delitos previstos en otras leyes,533
2015,Neuquén,Homicidios culposos por otros hechos,3
2015,Neuquén,Homicidios dolosos,43
2015,Neuquén,Homicidios dolosos en grado de tentativa,6
2015,Neuquén,Hurtos,6483
2015,Neuquén,Lesiones culposas en Accidentes Viales,118
2015,Neuquén,Lesiones culposas por otros hechos,72
2015,Neuquén,Lesiones dolosas,1895
2015,Neuquén,Ley 23.737 (estupefacientes),167
2015,Neuquén,Muertes en accidentes viales,93
2015,Neuquén,Otros delitos contra la integridad sexual,208
2015,Neuquén,Otros delitos contra la libertad,88
2015,Neuquén,Otros delitos contra la propiedad,3796
2015,Neuquén,Otros delitos contra las personas,986
2015,Neuquén,Robos (excluye los agravados por el resultado de lesiones y/o muertes),13227
2015,Neuquén,Robos agravados por el resultado de lesiones y/o muertes,331
2015,Neuquén,Suicidios (consumados),60
2015,Neuquén,Tentativas de hurto,359
2015,Neuquén,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1106
2015,Neuquén,Tentativas de robo agravado por el resultado de lesiones y/o muertes,66
2015,Río Negro,Abusos sexuales con acceso carnal (violaciones),58
2015,Río Negro,Amenazas,3550
2015,Río Negro,Contravenciones,0
2015,Río Negro,Delitos contra el estado civil,1
2015,Río Negro,Delitos contra el honor,0
2015,Río Negro,Delitos contra el orden público,22
2015,Río Negro,Delitos contra la administración pública,1251
2015,Río Negro,Delitos contra la fe pública,164
2015,Río Negro,Delitos contra la seguridad de la nación,164
2015,Río Negro,Delitos contra la seguridad pública,226
2015,Río Negro,Delitos contra los poderes públicos y el orden constitucional,0
2015,Río Negro,Delitos previstos en otras leyes,394
2015,Río Negro,Homicidios culposos por otros hechos,0
2015,Río Negro,Homicidios dolosos,52
2015,Río Negro,Homicidios dolosos en grado de tentativa,31
2015,Río Negro,Hurtos,6161
2015,Río Negro,Lesiones culposas en Accidentes Viales,697
2015,Río Negro,Lesiones culposas por otros hechos,0
2015,Río Negro,Lesiones dolosas,2738
2015,Río Negro,Ley 23.737 (estupefacientes),433
2015,Río Negro,Muertes en accidentes viales,83
2015,Río Negro,Otros delitos contra la integridad sexual,253
2015,Río Negro,Otros delitos contra la libertad,391
2015,Río Negro,Otros delitos contra la propiedad,3574
2015,Río Negro,Otros delitos contra las personas,255
2015,Río Negro,Robos (excluye los agravados por el resultado de lesiones y/o muertes),8048
2015,Río Negro,Robos agravados por el resultado de lesiones y/o muertes,0
2015,Río Negro,Suicidios (consumados),46
2015,Río Negro,Tentativas de hurto,213
2015,Río Negro,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),906
2015,Río Negro,Tentativas de robo agravado por el resultado de lesiones y/o muertes,0
2015,Salta,Abusos sexuales con acceso carnal (violaciones),366
2015,Salta,Amenazas,15396
2015,Salta,Contravenciones,0
2015,Salta,Delitos contra el estado civil,0
2015,Salta,Delitos contra el honor,0
2015,Salta,Delitos contra el orden público,38
2015,Salta,Delitos contra la administración pública,2068
2015,Salta,Delitos contra la fe pública,54
2015,Salta,Delitos contra la seguridad de la nación,0
2015,Salta,Delitos contra la seguridad pública,77
2015,Salta,Delitos contra los poderes públicos y el orden constitucional,0
2015,Salta,Delitos previstos en otras leyes,1419
2015,Salta,Homicidios culposos por otros hechos,6
2015,Salta,Homicidios dolosos,83
2015,Salta,Homicidios dolosos en grado de tentativa,22
2015,Salta,Hurtos,16712
2015,Salta,Lesiones culposas en Accidentes Viales,4121
2015,Salta,Lesiones culposas por otros hechos,3
2015,Salta,Lesiones dolosas,12992
2015,Salta,Ley 23.737 (estupefacientes),3004
2015,Salta,Muertes en accidentes viales,266
2015,Salta,Otros delitos contra la integridad sexual,557
2015,Salta,Otros delitos contra la libertad,2066
2015,Salta,Otros delitos contra la propiedad,7947
2015,Salta,Otros delitos contra las personas,306
2015,Salta,Robos (excluye los agravados por el resultado de lesiones y/o muertes),18952
2015,Salta,Robos agravados por el resultado de lesiones y/o muertes,132
2015,Salta,Suicidios (consumados),168
2015,Salta,Tentativas de hurto,588
2015,Salta,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),1202
2015,Salta,Tentativas de robo agravado por el resultado de lesiones y/o muertes,15
2015,San Juan,Abusos sexuales con acceso carnal (violaciones),41
2015,San Juan,Amenazas,1509
2015,San Juan,Contravenciones,21992
2015,San Juan,Delitos contra el estado civil,0
2015,San Juan,Delitos contra el honor,6
2015,San Juan,Delitos contra el orden público,705
2015,San Juan,Delitos contra la administración pública,202
2015,San Juan,Delitos contra la fe pública,39
2015,San Juan,Delitos contra la seguridad de la nación,1
2015,San Juan,Delitos contra la seguridad pública,143
2015,San Juan,Delitos contra los poderes públicos y el orden constitucional,1
2015,San Juan,Delitos previstos en otras leyes,472
2015,San Juan,Homicidios culposos por otros hechos,10
2015,San Juan,Homicidios dolosos,23
2015,San Juan,Homicidios dolosos en grado de tentativa,15
2015,San Juan,Hurtos,6988
2015,San Juan,Lesiones culposas en Accidentes Viales,408
2015,San Juan,Lesiones culposas por otros hechos,87
2015,San Juan,Lesiones dolosas,2038
2015,San Juan,Ley 23.737 (estupefacientes),51
2015,San Juan,Muertes en accidentes viales,91
2015,San Juan,Otros delitos contra la integridad sexual,180
2015,San Juan,Otros delitos contra la libertad,3
2015,San Juan,Otros delitos contra la propiedad,1028
2015,San Juan,Otros delitos contra las personas,228
2015,San Juan,Robos (excluye los agravados por el resultado de lesiones y/o muertes),6013
2015,San Juan,Robos agravados por el resultado de lesiones y/o muertes,544
2015,San Juan,Suicidios (consumados),30
2015,San Juan,Tentativas de hurto,194
2015,San Juan,Tentativas de robo (excluye las agravadas por el res. de lesiones y/o muerte),437
